"Date","Open","low","close","high_to_low","open_to_close","high"
"Date","Open","High","Low","Close","",""
"(High-Low)","","","","","(Open-Close)",""
"2020-07-21","22639.85","22597.95","22782.00","263.95","-142.15","22861.90"
"2020-07-20","22307.30","22187.80","22321.85","332.65","-14.55","22520.45"
"2020-07-17","21608.05","21550.80","21966.80","514.20","-358.75","22065.00"
"2020-07-16","21453.25","21027.85","21597.15","643.40","-143.90","21671.25"
"2020-07-15","21634.25","21230.55","21340.75","704.95","293.50","21935.50"
"2020-07-14","21877.60","21222.45","21392.20","687.25","485.40","21909.70"
"2020-07-13","22613.25","21981.65","22089.25","675.75","524.00","22657.40"
"2020-07-10","22720.95","22320.05","22398.45","515.15","322.50","22835.20"
"2020-07-09","22753.15","22673.40","22907.20","324.90","-154.05","22998.30"
"2020-07-08","22700.90","22499.50","22584.65","581.10","116.25","23080.60"
"2020-07-07","22254.30","22040.35","22628.00","634.15","-373.70","22674.50"
"2020-07-06","22270.95","22171.05","22198.95","228.20","72.00","22399.25"
"2020-07-03","22101.75","21768.00","21852.40","362.30","249.35","22130.30"
"2020-07-02","22133.80","21890.50","21953.20","454.35","180.60","22344.85"
"2020-07-01","21354.10","21281.85","21977.60","779.75","-623.50","22061.60"
"2020-06-30","21524.30","21212.00","21370.15","438.50","154.15","21650.50"
"2020-06-29","21291.55","21026.45","21359.00","413.60","-67.45","21440.05"
"2020-06-26","21735.05","21320.10","21592.05","464.55","143.00","21784.65"
"2020-06-25","21218.05","20926.45","21506.15","777.05","-288.10","21703.50"
"2020-06-24","22479.35","21336.35","21426.80","1,143.20","1,052.55","22479.55"
"2020-06-23","21859.25","21647.80","22264.90","674.50","-405.65","22322.30"
"2020-06-22","21491.55","21425.55","21708.35","652.70","-216.80","22078.25"
"2020-06-19","20970.10","20878.25","21338.10","589.40","-368.00","21467.65"
"2020-06-18","20137.60","20030.35","20956.30","998.00","-818.70","21028.35"
"2020-06-17","20137.45","19978.15","20201.75","649.75","-64.30","20627.90"
"2020-06-16","20500.65","19507.05","20296.70","1,131.80","203.95","20638.85"
"2020-06-15","20457.15","19740.20","19912.90","730.65","544.25","20470.85"
"2020-06-12","19529.30","19526.10","20654.55","1,221.60","-1,125.25","20747.70"
"2020-06-11","21084.70","20458.30","20525.15","786.15","559.55","21244.45"
"2020-06-10","20760.95","20671.55","21100.10","579.90","-339.15","21251.45"
"2020-06-09","21295.50","20629.70","20724.90","939.15","570.60","21568.85"
"2020-06-08","21636.10","20911.25","21187.35","896.15","448.75","21807.40"
"2020-06-05","20516.40","20425.05","21034.50","773.65","-518.10","21198.70"
"2020-06-04","20932.35","20316.20","20390.45","825.60","541.90","21141.80"
"2020-06-03","20966.60","20822.00","20940.70","797.55","25.90","21619.55"
"2020-06-02","20120.60","19852.55","20530.20","763.20","-409.60","20615.75"
"2020-06-01","19728.90","19632.90","19959.90","592.45","-231.00","20225.35"
"2020-05-29","18962.00","18729.90","19297.25","628.15","-335.25","19358.05"
"2020-05-28","18924.45","18818.95","19169.80","636.60","-245.35","19455.55"
"2020-05-27","17603.40","17560.35","18710.55","1,313.90","-1,107.15","18874.25"
"2020-05-26","17537.65","17311.25","17440.35","370.45","97.30","17681.70"
"2020-05-22","17554.25","17105.00","17278.90","847.25","275.35","17952.25"
"2020-05-21","17901.95","17658.55","17735.10","542.15","166.85","18200.70"
"2020-05-20","17486.50","17407.70","17840.20","594.95","-353.70","18002.65"
"2020-05-19","18037.15","17390.65","17486.25","784.65","550.90","18175.30"
"2020-05-18","18795.10","17514.20","17573.20","1,280.90","1,221.90","18795.10"
"2020-05-15","19098.80","18683.65","18833.95","435.45","264.85","19119.10"
"2020-05-14","19197.70","19024.75","19068.50","355.35","129.20","19380.10"
"2020-05-13","20017.75","19429.90","19634.95","692.35","382.80","20122.25"
"2020-05-12","18751.40","18287.00","18862.85","706.40","-111.45","18993.40"
"2020-05-11","19610.45","18900.90","18950.50","832.50","659.95","19733.40"
"2020-05-08","19844.00","19285.05","19352.90","684.55","491.10","19969.60"
"2020-05-07","19536.05","19332.15","19491.80","425.10","44.25","19757.25"
"2020-05-06","19302.45","18941.00","19694.55","865.60","-392.10","19806.60"
"2020-05-05","20147.30","19212.35","19271.75","1,010.80","875.55","20223.15"
"2020-05-04","20514.75","19643.60","19743.75","886.85","771.00","20530.45"
"2020-04-30","21589.20","21353.65","21534.50","613.35","54.70","21967.00"
"2020-04-29","20440.40","20393.65","21090.20","954.50","-649.80","21348.15"
"2020-04-28","20436.60","20260.80","20671.10","490.50","-234.50","20751.30"
"2020-04-27","19870.80","19847.65","20081.15","377.10","-210.35","20224.75"
"2020-04-24","19697.65","19515.40","19586.65","434.75","111.00","19950.15"
"2020-04-23","19871.35","19584.40","20267.95","772.10","-396.60","20356.50"
"2020-04-22","19306.95","19051.95","19701.85","754.40","-394.90","19806.35"
"2020-04-21","19812.05","19247.95","19409.35","643.50","402.70","19891.45"
"2020-04-20","21104.70","20444.25","20522.65","677.85","582.05","21122.10"
"2020-04-17","20394.75","19729.30","20681.45","1,137.25","-286.70","20866.55"
"2020-04-16","18957.15","18703.45","19400.00","816.85","-442.85","19520.30"
"2020-04-15","20096.35","18776.75","19057.05","1,407.35","1,039.30","20184.10"
"2020-04-13","19854.90","19294.00","19488.00","593.05","366.90","19887.05"
"2020-04-09","19553.15","19166.90","19913.60","821.40","-360.45","19988.30"
"2020-04-08","18799.40","18482.90","18946.45","1,841.20","-147.05","20324.10"
"2020-04-07","18454.55","17953.75","19062.50","1,236.80","-607.95","19190.55"
"2020-04-03","18325.05","17143.20","17249.30","1,182.90","1,075.75","18326.10"
"2020-04-01","19122.40","18042.25","18208.35","1,112.50","914.05","19154.75"
"2020-03-31","19307.65","18792.40","19144.00","673.90","163.65","19466.30"
"2020-03-30","19254.45","18668.70","18782.40","1,047.55","472.05","19716.25"
"2020-03-27","20801.60","19580.10","19969.00","1,882.30","832.60","21462.40"
"2020-03-26","18781.85","18364.50","19613.90","2,044.85","-832.05","20409.35"
"2020-03-25","16759.95","16635.50","18481.05","2,104.70","-1,721.10","18740.20"
"2020-03-24","17705.85","16116.25","17107.30","1,725.15","598.55","17841.40"
"2020-03-23","18311.30","16791.05","16917.65","2,104.60","1,393.65","18895.65"
"2020-03-20","19898.30","19265.00","20317.60","1,659.55","-419.30","20924.55"
"2020-03-19","19428.95","18675.65","20083.50","2,359.40","-654.55","21035.05"
"2020-03-18","22411.85","20267.95","20580.20","2,276.10","1,831.65","22544.05"
"2020-03-17","23348.05","22002.00","22155.15","1,447.50","1,192.90","23449.50"
"2020-03-16","24061.60","23008.25","23101.15","1,065.90","960.45","24074.15"
"2020-03-13","22720.75","21351.70","25166.45","4,319.05","-2,445.70","25670.75"
"2020-03-12","25175.90","23536.35","23971.15","1,686.75","1,204.75","25223.10"
"2020-03-11","26272.75","26234.10","26487.80","557.35","-215.05","26791.45"
"2020-03-09","27031.45","25923.40","26462.60","1,168.20","568.85","27091.60"
"2020-03-06","27649.95","27162.30","27801.45","884.90","-151.50","28047.20"
"2020-03-05","28830.30","28535.60","28815.35","598.70","14.95","29134.30"
"2020-03-04","29252.95","28125.15","28653.70","1,148.50","599.25","29273.65"
"2020-03-03","29012.55","28749.55","29177.05","535.80","-164.50","29285.35"
"2020-03-02","29701.00","28571.70","28868.40","1,219.45","832.60","29791.15"
"2020-02-28","29501.55","29051.50","29147.15","512.60","354.40","29564.10"
"2020-02-27","30270.00","29914.15","30187.00","357.80","83.00","30271.95"
"2020-02-26","30279.95","30131.75","30306.85","383.60","-26.90","30515.35"
"2020-02-25","30517.00","30329.95","30432.70","280.75","84.30","30610.70"
"2020-02-24","30666.35","30428.00","30455.10","274.15","211.25","30702.15"
"2020-02-20","30862.30","30702.45","30942.85","382.85","-80.55","31085.30"
"2020-02-19","30905.00","30606.15","30838.20","341.00","66.80","30947.15"
"2020-02-18","30661.50","30252.45","30562.50","440.30","99.00","30692.75"
"2020-02-17","30873.85","30630.50","30680.70","367.65","193.15","30998.15"
"2020-02-14","31281.85","30776.10","30834.80","660.55","447.05","31436.65"
"2020-02-13","31586.55","31180.60","31230.25","468.85","356.30","31649.45"
"2020-02-12","31441.15","31398.15","31492.90","190.45","-51.75","31588.60"
"2020-02-11","31230.20","31225.90","31300.60","280.05","-70.40","31505.95"
"2020-02-10","31248.65","30957.20","31058.15","291.60","190.50","31248.80"
"2020-02-07","31367.05","31111.05","31201.95","257.15","165.10","31368.20"
"2020-02-06","31070.75","30917.25","31304.05","553.40","-233.30","31470.65"
"2020-02-05","30761.95","30630.85","31001.95","435.00","-240.00","31065.85"
"2020-02-04","30235.30","30182.45","30686.70","594.50","-451.40","30776.95"
"2020-02-03","29811.75","29612.55","30023.25","493.25","-211.50","30105.80"
"2020-02-01","30726.20","29753.00","29820.90","1,165.60","905.30","30918.60"
"2020-01-31","30950.50","30691.80","30833.60","341.65","116.90","31033.45"
"2020-01-30","30889.25","30521.30","30647.40","388.20","241.85","30909.50"
"2020-01-29","30915.10","30835.80","30877.00","247.05","38.10","31082.85"
"2020-01-28","30922.00","30656.35","30761.40","392.10","160.60","31048.45"
"2020-01-27","31110.55","30808.55","30837.40","418.50","273.15","31227.05"
"2020-01-24","31040.10","30879.05","31241.75","496.40","-201.65","31375.45"
"2020-01-23","30742.20","30621.35","31004.05","465.90","-261.85","31087.25"
"2020-01-22","31061.60","30614.00","30701.45","535.05","360.15","31149.05"
"2020-01-21","30978.85","30858.60","30947.55","312.65","31.30","31171.25"
"2020-01-20","31923.95","31050.95","31080.65","873.00","843.30","31923.95"
"2020-01-17","31571.65","31445.50","31590.65","328.05","-19.00","31773.55"
"2020-01-16","31810.55","31692.40","31853.90","296.50","-43.35","31988.90"
"2020-01-15","31994.75","31670.35","31824.90","330.55","169.85","32000.90"
"2020-01-14","32196.45","31989.20","32071.65","207.25","124.80","32196.45"
"2020-01-13","32139.10","32074.05","32177.65","248.60","-38.55","32322.65"
"2020-01-10","32215.70","31953.40","32097.40","393.80","118.30","32347.20"
"2020-01-09","31748.25","31667.15","32092.40","505.55","-344.15","32172.70"
"2020-01-08","30995.50","30899.55","31373.65","552.30","-378.15","31451.85"
"2020-01-07","31598.05","31200.90","31399.40","650.55","198.65","31851.45"
"2020-01-06","31910.45","31170.55","31237.15","743.90","673.30","31914.45"
"2020-01-03","32326.95","31960.40","32069.25","369.40","257.70","32329.80"
"2020-01-02","32133.15","32121.40","32443.85","344.05","-310.70","32465.45"
"2020-01-01","32237.90","32057.20","32102.90","290.80","135.00","32348.00"
"2019-12-31","32345.95","32108.75","32161.65","237.20","184.30","32345.95"
"2019-12-30","32486.60","32248.50","32354.90","364.60","131.70","32613.10"
"2019-12-27","32142.50","32056.25","32412.35","388.60","-269.85","32444.85"
"2019-12-26","32276.15","31963.25","31997.70","351.35","278.45","32314.60"
"2019-12-24","32337.80","32246.05","32280.75","144.30","57.05","32390.35"
"2019-12-23","32381.00","32196.85","32339.45","305.95","41.55","32502.80"
"2019-12-20","32266.85","32199.45","32384.95","243.90","-118.10","32443.35"
"2019-12-19","32281.65","32085.05","32241.45","243.30","40.20","32328.35"
"2019-12-18","32292.25","32017.30","32244.25","276.35","48.00","32293.65"
"2019-12-17","32082.40","31987.35","32140.25","226.00","-57.85","32213.35"
"2019-12-16","32159.00","31897.75","31974.20","289.20","184.80","32186.95"
"2019-12-13","31775.55","31770.50","32014.25","334.55","-238.70","32105.05"
"2019-12-12","31356.80","31352.10","31665.45","359.35","-308.65","31711.45"
"2019-12-11","31151.65","30996.40","31256.75","341.45","-105.10","31337.85"
"2019-12-10","31386.40","31126.00","31160.35","286.80","226.05","31412.80"
"2019-12-09","31321.40","31122.05","31316.65","415.60","4.75","31537.65"
"2019-12-06","31797.15","31250.65","31341.55","633.05","455.60","31883.70"
"2019-12-05","32083.80","31628.30","31712.95","498.65","370.85","32126.95"
"2019-12-04","31549.30","31444.00","31979.30","573.75","-430.00","32017.75"
"2019-12-03","31920.10","31502.95","31613.35","433.65","306.75","31936.60"
"2019-12-02","32008.30","31720.60","31871.45","303.50","136.85","32024.10"
"2019-11-29","32074.15","31770.80","31946.10","316.15","128.05","32086.95"
"2019-11-28","31981.70","31905.90","32122.95","251.15","-141.25","32157.05"
"2019-11-27","31832.75","31734.50","31875.95","182.30","-43.20","31916.80"
"2019-11-26","31692.85","31465.85","31718.35","384.50","-25.50","31850.35"
"2019-11-25","31065.10","31049.75","31555.90","541.85","-490.80","31591.60"
"2019-11-22","31389.60","31055.20","31111.60","339.00","278.00","31394.20"
"2019-11-21","31413.25","31243.00","31349.95","220.15","63.30","31463.15"
"2019-11-20","31292.35","31205.55","31353.85","266.10","-61.50","31471.65"
"2019-11-19","31045.15","30974.30","31236.25","323.75","-191.10","31298.05"
"2019-11-18","31036.80","30901.85","30992.10","301.70","44.70","31203.55"
"2019-11-15","30912.40","30860.70","31008.40","304.75","-96.00","31165.45"
"2019-11-14","30615.80","30338.35","30749.95","450.85","-134.15","30789.20"
"2019-11-13","31084.75","30488.10","30541.55","710.40","543.20","31198.50"
"2019-11-11","30664.65","30625.80","31115.55","579.40","-450.90","31205.20"
"2019-11-08","30571.30","30504.05","30749.40","604.35","-178.10","31108.40"
"2019-11-07","30722.60","30462.55","30633.15","358.80","89.45","30821.35"
"2019-11-06","30225.20","30013.65","30609.60","685.35","-384.40","30699.00"
"2019-11-05","30403.25","30091.35","30219.85","361.35","183.40","30452.70"
"2019-11-04","30415.90","30227.25","30333.10","379.80","82.80","30607.05"
"2019-11-01","30196.15","30028.90","30330.55","380.10","-134.40","30409.00"
"2019-10-31","30168.65","29987.15","30066.25","428.50","102.40","30415.65"
"2019-10-30","30005.70","29753.00","29987.50","398.10","18.20","30151.10"
"2019-10-29","29527.60","29385.45","29873.05","612.20","-345.45","29997.65"
"2019-10-27","29605.40","29446.80","29516.30","197.65","89.10","29644.45"
"2019-10-25","29228.65","28923.80","29395.95","528.30","-167.30","29452.10"
"2019-10-24","29604.35","28994.20","29107.95","699.05","496.40","29693.25"
"2019-10-23","29478.85","29214.05","29459.60","429.75","19.25","29643.80"
"2019-10-22","29416.25","29231.20","29411.15","458.80","5.10","29690.00"
"2019-10-18","28954.80","28864.10","29120.25","385.40","-165.45","29249.50"
"2019-10-17","28596.35","28487.95","28989.45","561.10","-393.10","29049.05"
"2019-10-16","28689.45","28305.40","28538.80","453.95","150.65","28759.35"
"2019-10-15","28257.85","28186.25","28555.10","508.60","-297.25","28694.85"
"2019-10-14","28238.50","28043.25","28181.95","510.15","56.55","28553.40"
"2019-10-11","28245.55","27736.80","28042.50","867.25","203.05","28604.05"
"2019-10-10","28542.95","27914.15","28013.45","638.60","529.50","28552.75"
"2019-10-09","27901.65","27702.05","28785.85","1,155.65","-884.20","28857.70"
"2019-10-07","27909.90","27568.35","27767.55","616.80","142.35","28185.15"
"2019-10-04","28681.90","27653.70","27731.85","1,076.60","950.05","28730.30"
"2019-10-03","28606.70","28240.80","28414.10","528.30","192.60","28769.10"
"2019-10-01","29226.15","28077.35","28725.50","1,449.05","500.65","29526.40"
"2019-09-30","29674.80","28943.45","29103.15","810.95","571.65","29754.40"
"2019-09-27","29974.95","29711.35","29876.65","401.30","98.30","30112.65"
"2019-09-26","29640.55","29627.00","30002.60","1,091.35","-362.05","30718.35"
"2019-09-25","30029.05","29470.10","29586.05","597.50","443.00","30067.60"
"2019-09-24","30432.00","29889.55","30183.10","778.55","248.90","30668.10"
"2019-09-23","30039.40","29776.30","30566.20","1,025.00","-526.80","30801.30"
"2019-09-20","26878.65","26727.55","28981.55","2,691.40","-2,102.90","29418.95"
"2019-09-19","27175.45","26643.00","26757.65","532.45","417.80","27175.45"
"2019-09-18","27304.70","27088.80","27172.65","325.65","132.05","27414.45"
"2019-09-17","27765.10","27047.95","27131.75","803.45","633.35","27851.40"
"2019-09-16","27868.00","27798.85","27855.00","267.85","13.00","28066.70"
"2019-09-13","27772.00","27573.45","28098.75","553.40","-326.75","28126.85"
"2019-09-12","27870.80","27764.70","27818.50","297.60","52.30","28062.30"
"2019-09-11","27639.05","27551.65","27776.20","278.00","-137.15","27829.65"
"2019-09-09","27240.35","26993.90","27504.65","571.65","-264.30","27565.55"
"2019-09-06","26986.50","26950.55","27247.90","360.50","-261.40","27311.05"
"2019-09-05","27086.95","26815.40","26919.70","428.55","167.25","27243.95"
"2019-09-04","26785.95","26641.35","27123.85","637.35","-337.90","27278.70"
"2019-09-03","27239.20","26742.60","26824.15","504.45","415.05","27247.05"
"2019-08-30","27407.90","27121.95","27427.85","464.55","-19.95","27586.50"
"2019-08-29","27694.95","27239.95","27305.20","479.10","389.75","27719.05"
"2019-08-28","28080.25","27634.65","27804.30","460.90","275.95","28095.55"
"2019-08-27","28106.30","27960.80","28126.15","316.90","-19.85","28277.70"
"2019-08-26","27663.95","26859.35","27951.35","1,135.90","-287.40","27995.25"
"2019-08-23","26835.35","26560.60","26958.65","646.70","-123.30","27207.30"
